
9월 16, 2022 09:01:15.648 NEW SESSION
9월 16, 2022 09:01:15.648 [10556:1784:0916/090115.647:ERROR:device_event_log_impl.cc(214)] [09:01:15.646] Bluetooth: bluetooth_adapter_winrt.cc:1074 Getting Default Adapter failed.
9월 16, 2022 09:02:13.576 [10556:568:0916/090213.576:ERROR:util.cc(129)] Can't create base directory: C:\Program Files\Google\GoogleUpdater
9월 16, 2022 09:04:51.628 [10556:1784:0916/090451.628:ERROR:interface_endpoint_client.cc(689)] Message 1 rejected by interface blink.mojom.WidgetHost
9월 16, 2022 09:49:30.489 [10556:1784:0916/094930.489:ERROR:interface_endpoint_client.cc(689)] Message 1 rejected by interface blink.mojom.WidgetHost
9월 16, 2022 10:04:22.820 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 16, 2022 10:04:25.648 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 16, 2022 10:53:00.472 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 16, 2022 11:12:34.581 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 16, 2022 11:36:01.462 [10556:1784:0916/113601.462:ERROR:interface_endpoint_client.cc(689)] Message 1 rejected by interface blink.mojom.WidgetHost
9월 16, 2022 14:02:13.582 [10556:11300:0916/140213.581:ERROR:util.cc(129)] Can't create base directory: C:\Program Files\Google\GoogleUpdater

9월 20, 2022 12:10:26.815 NEW SESSION
9월 20, 2022 12:10:26.815 [4732:13464:0920/121026.814:ERROR:device_event_log_impl.cc(214)] [12:10:26.814] Bluetooth: bluetooth_adapter_winrt.cc:1074 Getting Default Adapter failed.
9월 20, 2022 12:11:24.775 [4732:12164:0920/121124.774:ERROR:util.cc(129)] Can't create base directory: C:\Program Files\Google\GoogleUpdater

9월 22, 2022 17:07:38.101 NEW SESSION
9월 22, 2022 17:07:38.101 [3388:11084:0922/170738.100:ERROR:device_event_log_impl.cc(214)] [17:07:38.100] Bluetooth: bluetooth_adapter_winrt.cc:1074 Getting Default Adapter failed.
9월 22, 2022 17:08:36.23 [3388:6380:0922/170836.023:ERROR:util.cc(129)] Can't create base directory: C:\Program Files\Google\GoogleUpdater
9월 22, 2022 17:11:42.762 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 22, 2022 17:11:55.256 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 22, 2022 17:12:10.40 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 22, 2022 17:12:25.169 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 22, 2022 17:40:31.629 [3388:11084:0922/174031.629:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:32.41 [3388:11084:0922/174032.041:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:32.977 [3388:11084:0922/174032.976:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:35.72 [3388:11084:0922/174035.072:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:35.785 [3388:11084:0922/174035.785:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:36.425 [3388:11084:0922/174036.425:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:37.616 [3388:11084:0922/174037.616:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:38.784 [3388:11084:0922/174038.784:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:39.192 [3388:11084:0922/174039.192:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:39.488 [3388:11084:0922/174039.488:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:39.998 [3388:11084:0922/174039.997:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.25 [3388:11084:0922/174040.025:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.58 [3388:11084:0922/174040.058:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.94 [3388:11084:0922/174040.094:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.119 [3388:11084:0922/174040.118:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.151 [3388:11084:0922/174040.151:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.202 [3388:11084:0922/174040.202:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.232 [3388:11084:0922/174040.232:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.259 [3388:11084:0922/174040.259:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.292 [3388:11084:0922/174040.292:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.326 [3388:11084:0922/174040.326:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.360 [3388:11084:0922/174040.360:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.390 [3388:11084:0922/174040.390:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.419 [3388:11084:0922/174040.419:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.453 [3388:11084:0922/174040.453:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.483 [3388:11084:0922/174040.483:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.532 [3388:11084:0922/174040.532:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.559 [3388:11084:0922/174040.559:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
